0,0,0.16809
0,1,0.168113
0,2,0.168114
0,3,0.168114
0,4,0.168114
0,5,0.168114
0,6,0.168114
0,7,0.168114
0,8,0.168114
0,9,0.168114
0,10,0.168114
0,11,0.168114
0,12,0.168114
0,13,0.168114
0,14,0.168114
0,15,0.168114
0,16,0.168114
0,17,0.168114
0,18,0.168114
0,19,0.168114
0,20,0.168114
0,21,0.168114
0,22,0.168114
0,23,0.168114
0,24,0.168114
0,25,0.168114
0,26,0.168114
0,27,0.168114
0,28,0.168114
0,29,0.168114
0,30,0.168114
0,31,0.168114
0,32,0.168114
0,33,0.168114
0,34,0.168114
0,35,0.168114
0,36,0.168114
0,37,0.168114
0,38,0.168114
0,39,0.168114
0,40,0.168114
0,41,0.168114
0,42,0.168114
0,43,0.168114
0,44,0.168114
0,45,0.168114
0,46,0.168114
0,47,0.168114
0,48,0.168114
0,49,0.168114
1,0,0.168113
1,1,0.168137
1,2,0.168137
1,3,0.168137
1,4,0.168137
1,5,0.168137
1,6,0.168137
1,7,0.168137
1,8,0.168137
1,9,0.168137
1,10,0.168137
1,11,0.168137
1,12,0.168137
1,13,0.168137
1,14,0.168137
1,15,0.168137
1,16,0.168137
1,17,0.168137
1,18,0.168137
1,19,0.168137
1,20,0.168137
1,21,0.168137
1,22,0.168137
1,23,0.168137
1,24,0.168137
1,25,0.168137
1,26,0.168137
1,27,0.168137
1,28,0.168137
1,29,0.168137
1,30,0.168137
1,31,0.168137
1,32,0.168137
1,33,0.168137
1,34,0.168137
1,35,0.168137
1,36,0.168137
1,37,0.168137
1,38,0.168137
1,39,0.168137
1,40,0.168137
1,41,0.168137
1,42,0.168137
1,43,0.168137
1,44,0.168137
1,45,0.168137
1,46,0.168137
1,47,0.168137
1,48,0.168137
1,49,0.168137
2,0,0.168114
2,1,0.168137
2,2,0.168138
2,3,0.168138
2,4,0.168138
2,5,0.168138
2,6,0.168138
2,7,0.168138
2,8,0.168138
2,9,0.168138
2,10,0.168138
2,11,0.168138
2,12,0.168138
2,13,0.168138
2,14,0.168138
2,15,0.168138
2,16,0.168138
2,17,0.168138
2,18,0.168138
2,19,0.168138
2,20,0.168138
2,21,0.168138
2,22,0.168138
2,23,0.168138
2,24,0.168138
2,25,0.168138
2,26,0.168138
2,27,0.168138
2,28,0.168138
2,29,0.168138
2,30,0.168138
2,31,0.168138
2,32,0.168138
2,33,0.168138
2,34,0.168138
2,35,0.168138
2,36,0.168138
2,37,0.168138
2,38,0.168138
2,39,0.168138
2,40,0.168138
2,41,0.168138
2,42,0.168138
2,43,0.168138
2,44,0.168138
2,45,0.168138
2,46,0.168138
2,47,0.168138
2,48,0.168138
2,49,0.168138
3,0,0.168114
3,1,0.168137
3,2,0.168138
3,3,0.168138
3,4,0.168138
3,5,0.168138
3,6,0.168138
3,7,0.168138
3,8,0.168138
3,9,0.168138
3,10,0.168138
3,11,0.168138
3,12,0.168138
3,13,0.168138
3,14,0.168138
3,15,0.168138
3,16,0.168138
3,17,0.168138
3,18,0.168138
3,19,0.168138
3,20,0.168138
3,21,0.168138
3,22,0.168138
3,23,0.168138
3,24,0.168138
3,25,0.168138
3,26,0.168138
3,27,0.168138
3,28,0.168138
3,29,0.168138
3,30,0.168138
3,31,0.168138
3,32,0.168138
3,33,0.168138
3,34,0.168138
3,35,0.168138
3,36,0.168138
3,37,0.168138
3,38,0.168138
3,39,0.168138
3,40,0.168138
3,41,0.168138
3,42,0.168138
3,43,0.168138
3,44,0.168138
3,45,0.168138
3,46,0.168138
3,47,0.168138
3,48,0.168138
3,49,0.168138
4,0,0.168114
4,1,0.168137
4,2,0.168138
4,3,0.168138
4,4,0.168138
4,5,0.168138
4,6,0.168138
4,7,0.168138
4,8,0.168138
4,9,0.168138
4,10,0.168138
4,11,0.168138
4,12,0.168138
4,13,0.168138
4,14,0.168138
4,15,0.168138
4,16,0.168138
4,17,0.168138
4,18,0.168138
4,19,0.168138
4,20,0.168138
4,21,0.168138
4,22,0.168138
4,23,0.168138
4,24,0.168138
4,25,0.168138
4,26,0.168138
4,27,0.168138
4,28,0.168138
4,29,0.168138
4,30,0.168138
4,31,0.168138
4,32,0.168138
4,33,0.168138
4,34,0.168138
4,35,0.168138
4,36,0.168138
4,37,0.168138
4,38,0.168138
4,39,0.168138
4,40,0.168138
4,41,0.168138
4,42,0.168138
4,43,0.168138
4,44,0.168138
4,45,0.168138
4,46,0.168138
4,47,0.168138
4,48,0.168138
4,49,0.168138
5,0,0.168114
5,1,0.168137
5,2,0.168138
5,3,0.168138
5,4,0.168138
5,5,0.168138
5,6,0.168138
5,7,0.168138
5,8,0.168138
5,9,0.168138
5,10,0.168138
5,11,0.168138
5,12,0.168138
5,13,0.168138
5,14,0.168138
5,15,0.168138
5,16,0.168138
5,17,0.168138
5,18,0.168138
5,19,0.168138
5,20,0.168138
5,21,0.168138
5,22,0.168138
5,23,0.168138
5,24,0.168138
5,25,0.168138
5,26,0.168138
5,27,0.168138
5,28,0.168138
5,29,0.168138
5,30,0.168138
5,31,0.168138
5,32,0.168138
5,33,0.168138
5,34,0.168138
5,35,0.168138
5,36,0.168138
5,37,0.168138
5,38,0.168138
5,39,0.168138
5,40,0.168138
5,41,0.168138
5,42,0.168138
5,43,0.168138
5,44,0.168138
5,45,0.168138
5,46,0.168138
5,47,0.168138
5,48,0.168138
5,49,0.168138
6,0,0.168114
6,1,0.168137
6,2,0.168138
6,3,0.168138
6,4,0.168138
6,5,0.168138
6,6,0.168138
6,7,0.168138
6,8,0.168138
6,9,0.168138
6,10,0.168138
6,11,0.168138
6,12,0.168138
6,13,0.168138
6,14,0.168138
6,15,0.168138
6,16,0.168138
6,17,0.168138
6,18,0.168138
6,19,0.168138
6,20,0.168138
6,21,0.168138
6,22,0.168138
6,23,0.168138
6,24,0.168138
6,25,0.168138
6,26,0.168138
6,27,0.168138
6,28,0.168138
6,29,0.168138
6,30,0.168138
6,31,0.168138
6,32,0.168138
6,33,0.168138
6,34,0.168138
6,35,0.168138
6,36,0.168138
6,37,0.168138
6,38,0.168138
6,39,0.168138
6,40,0.168138
6,41,0.168138
6,42,0.168138
6,43,0.168138
6,44,0.168138
6,45,0.168138
6,46,0.168138
6,47,0.168138
6,48,0.168138
6,49,0.168138
7,0,0.168114
7,1,0.168137
7,2,0.168138
7,3,0.168138
7,4,0.168138
7,5,0.168138
7,6,0.168138
7,7,0.168138
7,8,0.168138
7,9,0.168138
7,10,0.168138
7,11,0.168138
7,12,0.168138
7,13,0.168138
7,14,0.168138
7,15,0.168138
7,16,0.168138
7,17,0.168138
7,18,0.168138
7,19,0.168138
7,20,0.168138
7,21,0.168138
7,22,0.168138
7,23,0.168138
7,24,0.168138
7,25,0.168138
7,26,0.168138
7,27,0.168138
7,28,0.168138
7,29,0.168138
7,30,0.168138
7,31,0.168138
7,32,0.168138
7,33,0.168138
7,34,0.168138
7,35,0.168138
7,36,0.168138
7,37,0.168138
7,38,0.168138
7,39,0.168138
7,40,0.168138
7,41,0.168138
7,42,0.168138
7,43,0.168138
7,44,0.168138
7,45,0.168138
7,46,0.168138
7,47,0.168138
7,48,0.168138
7,49,0.168138
8,0,0.168114
8,1,0.168137
8,2,0.168138
8,3,0.168138
8,4,0.168138
8,5,0.168138
8,6,0.168138
8,7,0.168138
8,8,0.168138
8,9,0.168138
8,10,0.168138
8,11,0.168138
8,12,0.168138
8,13,0.168138
8,14,0.168138
8,15,0.168138
8,16,0.168138
8,17,0.168138
8,18,0.168138
8,19,0.168138
8,20,0.168138
8,21,0.168138
8,22,0.168138
8,23,0.168138
8,24,0.168138
8,25,0.168138
8,26,0.168138
8,27,0.168138
8,28,0.168138
8,29,0.168138
8,30,0.168138
8,31,0.168138
8,32,0.168138
8,33,0.168138
8,34,0.168138
8,35,0.168138
8,36,0.168138
8,37,0.168138
8,38,0.168138
8,39,0.168138
8,40,0.168138
8,41,0.168138
8,42,0.168138
8,43,0.168138
8,44,0.168138
8,45,0.168138
8,46,0.168138
8,47,0.168138
8,48,0.168138
8,49,0.168138
9,0,0.168114
9,1,0.168137
9,2,0.168138
9,3,0.168138
9,4,0.168138
9,5,0.168138
9,6,0.168138
9,7,0.168138
9,8,0.168138
9,9,0.168138
9,10,0.168138
9,11,0.168138
9,12,0.168138
9,13,0.168138
9,14,0.168138
9,15,0.168138
9,16,0.168138
9,17,0.168138
9,18,0.168138
9,19,0.168138
9,20,0.168138
9,21,0.168138
9,22,0.168138
9,23,0.168138
9,24,0.168138
9,25,0.168138
9,26,0.168138
9,27,0.168138
9,28,0.168138
9,29,0.168138
9,30,0.168138
9,31,0.168138
9,32,0.168138
9,33,0.168138
9,34,0.168138
9,35,0.168138
9,36,0.168138
9,37,0.168138
9,38,0.168138
9,39,0.168138
9,40,0.168138
9,41,0.168138
9,42,0.168138
9,43,0.168138
9,44,0.168138
9,45,0.168138
9,46,0.168138
9,47,0.168138
9,48,0.168138
9,49,0.168138
10,0,0.168114
10,1,0.168137
10,2,0.168138
10,3,0.168138
10,4,0.168138
10,5,0.168138
10,6,0.168138
10,7,0.168138
10,8,0.168138
10,9,0.168138
10,10,0.168138
10,11,0.168138
10,12,0.168138
10,13,0.168138
10,14,0.168138
10,15,0.168138
10,16,0.168138
10,17,0.168138
10,18,0.168138
10,19,0.168138
10,20,0.168138
10,21,0.168138
10,22,0.168138
10,23,0.168138
10,24,0.168138
10,25,0.168138
10,26,0.168138
10,27,0.168138
10,28,0.168138
10,29,0.168138
10,30,0.168138
10,31,0.168138
10,32,0.168138
10,33,0.168138
10,34,0.168138
10,35,0.168138
10,36,0.168138
10,37,0.168138
10,38,0.168138
10,39,0.168138
10,40,0.168138
10,41,0.168138
10,42,0.168138
10,43,0.168138
10,44,0.168138
10,45,0.168138
10,46,0.168138
10,47,0.168138
10,48,0.168138
10,49,0.168138
11,0,0.168114
11,1,0.168137
11,2,0.168138
11,3,0.168138
11,4,0.168138
11,5,0.168138
11,6,0.168138
11,7,0.168138
11,8,0.168138
11,9,0.168138
11,10,0.168138
11,11,0.168138
11,12,0.168138
11,13,0.168138
11,14,0.168138
11,15,0.168138
11,16,0.168138
11,17,0.168138
11,18,0.168138
11,19,0.168138
11,20,0.168138
11,21,0.168138
11,22,0.168138
11,23,0.168138
11,24,0.168138
11,25,0.168138
11,26,0.168138
11,27,0.168138
11,28,0.168138
11,29,0.168138
11,30,0.168138
11,31,0.168138
11,32,0.168138
11,33,0.168138
11,34,0.168138
11,35,0.168138
11,36,0.168138
11,37,0.168138
11,38,0.168138
11,39,0.168138
11,40,0.168138
11,41,0.168138
11,42,0.168138
11,43,0.168138
11,44,0.168138
